date,number_cases_sold,cookie_type,troop_id,number_of_girls,period,SU Name,SU #
2020,0.0,"Toffee-
tastic",1134,0,1,Hancock County,671
2020,0.0,Trefoils,1134,0,1,Hancock County,671
2020,0.0,Thin Mints,1134,0,1,Hancock County,671
2020,0.0,Samoas,1134,0,1,Hancock County,671
2023,5.0,Lemon-Ups,1134,14,4,Sullivan,771
2023,13.0,Tagalongs,1134,14,4,Sullivan,771
2023,4.0,"Toffee-
tastic",1134,14,4,Sullivan,771
2023,21.0,Thin Mints,1134,14,4,Sullivan,771
2020,0.0,Tagalongs,1134,0,1,Hancock County,671
2024,12.16666667,"Do-Si-
Dos",1134,7,5,Sullivan,771
2022,19.33333333,Tagalongs,1134,14,3,Sullivan,771
2024,12.41666667,Tagalongs,1134,7,5,Sullivan,771
2024,5.25,Trefoils,1134,7,5,Sullivan,771
2024,18.16666667,Thin Mints,1134,7,5,Sullivan,771
2024,6.0,"Toffee-
tastic",1134,7,5,Sullivan,771
2024,4.416666667,Lemon-Ups,1134,7,5,Sullivan,771
2024,12.16666667,Samoas,1134,7,5,Sullivan,771
2022,20.83333333,"Do-Si-
Dos",1134,14,3,Sullivan,771
2022,13.0,Adventurefuls,1134,14,3,Sullivan,771
2022,16.41666667,Samoas,1134,14,3,Sullivan,771
2022,36.58333333,Thin Mints,1134,14,3,Sullivan,771
2022,11.33333333,Trefoils,1134,14,3,Sullivan,771
2022,5.333333333,"Toffee-
tastic",1134,14,3,Sullivan,771
2022,8.25,Lemon-Ups,1134,14,3,Sullivan,771
2021,0.0,Thin Mints,1135,0,2,Hancock County,671
2020,2.333333333,Tagalongs,1135,3,1,Hancock County,671
2020,2.0,Trefoils,1135,3,1,Hancock County,671
2020,2.75,"Do-Si-
Dos",1135,3,1,Hancock County,671
2020,0.166666667,"Toffee-
tastic",1135,3,1,Hancock County,671
2020,7.083333333,Thin Mints,1135,3,1,Hancock County,671
2021,0.0,Tagalongs,1135,0,2,Hancock County,671
2021,0.0,Trefoils,1135,0,2,Hancock County,671
2021,0.0,Lemon-Ups,1135,0,2,Hancock County,671
2021,0.0,"Toffee-
tastic",1135,0,2,Hancock County,671
2021,0.0,Samoas,1135,0,2,Hancock County,671
2021,0.0,"Do-Si-
Dos",1135,0,2,Hancock County,671
2020,3.25,Samoas,1135,3,1,Hancock County,671
2023,13.5,Trefoils,1136,13,4,Tippecanoe County,540
2023,26.0,Samoas,1136,13,4,Tippecanoe County,540
2023,25.75,Tagalongs,1136,13,4,Tippecanoe County,540
2023,22.08333333,"Do-Si-
Dos",1136,13,4,Tippecanoe County,540
2024,17.91666667,Lemon-Ups,1136,18,5,Tippecanoe County,540
2023,62.83333333,Thin Mints,1136,13,4,Tippecanoe County,540
2023,5.0,"Toffee-
tastic",1136,13,4,Tippecanoe County,540
2023,11.83333333,Lemon-Ups,1136,13,4,Tippecanoe County,540
2023,14.75,Adventurefuls,1136,13,4,Tippecanoe County,540
2024,23.66666667,Adventurefuls,1136,18,5,Tippecanoe County,540
2024,6.166666667,"Toffee-
tastic",1136,18,5,Tippecanoe County,540
2024,43.25,Samoas,1136,18,5,Tippecanoe County,540
2022,82.25,Thin Mints,1136,11,3,Tippecanoe County,540
2022,8.833333333,"Toffee-
tastic",1136,11,3,Tippecanoe County,540
2022,30.58333333,Tagalongs,1136,11,3,Tippecanoe County,540
2022,24.66666667,"Do-Si-
Dos",1136,11,3,Tippecanoe County,540
2022,12.5,Lemon-Ups,1136,11,3,Tippecanoe County,540
2022,29.16666667,Samoas,1136,11,3,Tippecanoe County,540
2022,12.91666667,Trefoils,1136,11,3,Tippecanoe County,540
2024,97.25,Thin Mints,1136,18,5,Tippecanoe County,540
2022,17.5,Adventurefuls,1136,11,3,Tippecanoe County,540
2024,37.5,"Do-Si-
Dos",1136,18,5,Tippecanoe County,540
2024,23.16666667,Trefoils,1136,18,5,Tippecanoe County,540
2024,43.0,Tagalongs,1136,18,5,Tippecanoe County,540
2022,9.416666667,Trefoils,1138,8,3,Greenwood,670
2020,43.41666667,Thin Mints,1138,9,1,Greenwood,670
2020,20.16666667,Samoas,1138,9,1,Greenwood,670
2020,25.0,Tagalongs,1138,9,1,Greenwood,670
2020,18.33333333,"Do-Si-
Dos",1138,9,1,Greenwood,670
2020,8.5,Trefoils,1138,9,1,Greenwood,670
2022,12.08333333,Adventurefuls,1138,8,3,Greenwood,670
2022,22.16666667,Samoas,1138,8,3,Greenwood,670
2022,5.75,"Toffee-
tastic",1138,8,3,Greenwood,670
2022,17.58333333,Tagalongs,1138,8,3,Greenwood,670
2022,41.83333333,Thin Mints,1138,8,3,Greenwood,670
2022,16.58333333,"Do-Si-
Dos",1138,8,3,Greenwood,670
2022,8.583333333,Lemon-Ups,1138,8,3,Greenwood,670
2020,4.0,"Toffee-
tastic",1138,9,1,Greenwood,670
2023,14.25,"Do-Si-
Dos",1138,9,4,Greenwood,670
2023,10.08333333,Lemon-Ups,1138,9,4,Greenwood,670
2024,17.16666667,"Do-Si-
Dos",1138,6,5,Greenwood,670
2024,43.75,Thin Mints,1138,6,5,Greenwood,670
2024,12.91666667,Adventurefuls,1138,6,5,Greenwood,670
2024,30.41666667,Samoas,1138,6,5,Greenwood,670
2021,3.0,"Toffee-
tastic",1138,6,2,Greenwood,670
2023,39.91666667,Thin Mints,1138,9,4,Greenwood,670
2023,9.083333333,Trefoils,1138,9,4,Greenwood,670
2024,21.83333333,Tagalongs,1138,6,5,Greenwood,670
2023,5.083333333,"Toffee-
tastic",1138,9,4,Greenwood,670
2023,22.25,Samoas,1138,9,4,Greenwood,670
2023,24.41666667,Tagalongs,1138,9,4,Greenwood,670
2021,5.0,Lemon-Ups,1138,6,2,Greenwood,670
2021,19.0,Samoas,1138,6,2,Greenwood,670
2021,8.0,Trefoils,1138,6,2,Greenwood,670
2021,17.16666667,Tagalongs,1138,6,2,Greenwood,670
2021,13.0,"Do-Si-
Dos",1138,6,2,Greenwood,670
2023,15.33333333,Adventurefuls,1138,9,4,Greenwood,670
2024,10.25,Trefoils,1138,6,5,Greenwood,670
2021,30.75,Thin Mints,1138,6,2,Greenwood,670
2024,10.91666667,Lemon-Ups,1138,6,5,Greenwood,670
2024,4.166666667,"Toffee-
tastic",1138,6,5,Greenwood,670
2021,2.0,Thin Mints,1140,1,2,Wayne/Union,202
2022,10.41666667,Adventurefuls,1140,2,3,Wayne/Union,202
2022,3.416666667,Lemon-Ups,1140,2,3,Wayne/Union,202
2022,2.0,"Toffee-
tastic",1140,2,3,Wayne/Union,202
2022,5.75,Trefoils,1140,2,3,Wayne/Union,202
2020,30.0,Tagalongs,1140,7,1,Wayne/Union,202
2020,12.91666667,"Do-Si-
Dos",1140,7,1,Wayne/Union,202
2021,1.0,"Do-Si-
Dos",1140,1,2,Wayne/Union,202
2020,4.083333333,"Toffee-
tastic",1140,7,1,Wayne/Union,202
2024,1.083333333,Trefoils,1140,2,5,Wayne/Union,202
2024,2.25,"Do-Si-
Dos",1140,2,5,Wayne/Union,202
2021,1.25,Samoas,1140,1,2,Wayne/Union,202
2021,0.416666667,"Toffee-
tastic",1140,1,2,Wayne/Union,202
2021,0.5,Trefoils,1140,1,2,Wayne/Union,202
2021,1.0,Lemon-Ups,1140,1,2,Wayne/Union,202
2023,9.666666667,Thin Mints,1140,2,4,Wayne/Union,202
2023,7.833333333,Adventurefuls,1140,2,4,Wayne/Union,202
2020,24.41666667,Thin Mints,1140,7,1,Wayne/Union,202
2023,12.75,Tagalongs,1140,2,4,Wayne/Union,202
2022,9.666666667,"Do-Si-
Dos",1140,2,3,Wayne/Union,202
2022,20.58333333,Tagalongs,1140,2,3,Wayne/Union,202
2022,18.58333333,Samoas,1140,2,3,Wayne/Union,202
2022,23.16666667,Thin Mints,1140,2,3,Wayne/Union,202
2024,1.083333333,Samoas,1140,2,5,Wayne/Union,202
2024,1.583333333,Tagalongs,1140,2,5,Wayne/Union,202
2023,3.166666667,Trefoils,1140,2,4,Wayne/Union,202
2024,2.416666667,Thin Mints,1140,2,5,Wayne/Union,202
2020,18.5,Samoas,1140,7,1,Wayne/Union,202
2020,8.166666667,Trefoils,1140,7,1,Wayne/Union,202
2021,1.666666667,Tagalongs,1140,1,2,Wayne/Union,202
2024,1.0,Adventurefuls,1140,2,5,Wayne/Union,202
2024,0.25,"Toffee-
tastic",1140,2,5,Wayne/Union,202
2023,1.916666667,"Toffee-
tastic",1140,2,4,Wayne/Union,202
2023,8.75,Samoas,1140,2,4,Wayne/Union,202
2023,3.166666667,Lemon-Ups,1140,2,4,Wayne/Union,202
2023,5.166666667,"Do-Si-
Dos",1140,2,4,Wayne/Union,202
2024,0.583333333,Lemon-Ups,1140,2,5,Wayne/Union,202
2022,1.0,"Toffee-
tastic",1141,3,3,Wagon Trail,660
2022,2.583333333,Lemon-Ups,1141,3,3,Wagon Trail,660
2022,3.583333333,"Do-Si-
Dos",1141,3,3,Wagon Trail,660
2022,9.25,Thin Mints,1141,3,3,Wagon Trail,660
2022,4.25,Tagalongs,1141,3,3,Wagon Trail,660
2023,1.666666667,"Do-Si-
Dos",1141,2,4,Wagon Trail,660
2022,5.666666667,Samoas,1141,3,3,Wagon Trail,660
2022,3.166666667,Adventurefuls,1141,3,3,Wagon Trail,660
2021,6.166666667,"Do-Si-
Dos",1141,4,2,Wagon Trail,660
2021,9.25,Samoas,1141,4,2,Wagon Trail,660
2021,6.333333333,Trefoils,1141,4,2,Wagon Trail,660
2021,6.25,Lemon-Ups,1141,4,2,Wagon Trail,660
2021,11.91666667,Tagalongs,1141,4,2,Wagon Trail,660
2021,1.75,"Toffee-
tastic",1141,4,2,Wagon Trail,660
2022,3.083333333,Trefoils,1141,3,3,Wagon Trail,660
2024,1.583333333,Trefoils,1141,2,5,Wagon Trail,660
2024,1.25,Lemon-Ups,1141,2,5,Wagon Trail,660
2024,2.333333333,Samoas,1141,2,5,Wagon Trail,660
2024,1.333333333,"Do-Si-
Dos",1141,2,5,Wagon Trail,660
2024,4.333333333,Thin Mints,1141,2,5,Wagon Trail,660
2024,0.833333333,"Toffee-
tastic",1141,2,5,Wagon Trail,660
2024,2.0,Tagalongs,1141,2,5,Wagon Trail,660
2021,23.08333333,Thin Mints,1141,4,2,Wagon Trail,660
2024,1.0,Adventurefuls,1141,2,5,Wagon Trail,660
2023,1.5,Trefoils,1141,2,4,Wagon Trail,660
2023,3.0,Samoas,1141,2,4,Wagon Trail,660
2020,16.33333333,Tagalongs,1141,8,1,Wagon Trail,660
2020,10.58333333,"Do-Si-
Dos",1141,8,1,Wagon Trail,660
2020,36.5,Thin Mints,1141,8,1,Wagon Trail,660
2020,3.0,"Toffee-
tastic",1141,8,1,Wagon Trail,660
2020,17.0,Samoas,1141,8,1,Wagon Trail,660
2020,9.583333333,Trefoils,1141,8,1,Wagon Trail,660
2023,0.833333333,"Toffee-
tastic",1141,2,4,Wagon Trail,660
2023,1.416666667,Adventurefuls,1141,2,4,Wagon Trail,660
2023,1.416666667,Lemon-Ups,1141,2,4,Wagon Trail,660
2023,2.75,Tagalongs,1141,2,4,Wagon Trail,660
2023,6.166666667,Thin Mints,1141,2,4,Wagon Trail,660
2023,4.0,Lemon-Ups,1142,11,4,Putnam County,183
2023,15.0,Tagalongs,1142,11,4,Putnam County,183
2023,11.0,Adventurefuls,1142,11,4,Putnam County,183
2023,28.0,Thin Mints,1142,11,4,Putnam County,183
2023,10.0,"Do-Si-
Dos",1142,11,4,Putnam County,183
2024,13.83333333,"Do-Si-
Dos",1142,22,5,Putnam County,183
2020,0.333333333,"Toffee-
tastic",1142,1,1,Hamilton Southeastern,611
2020,3.75,Thin Mints,1142,1,1,Hamilton Southeastern,611
2020,2.083333333,Samoas,1142,1,1,Hamilton Southeastern,611
2020,1.0,"Do-Si-
Dos",1142,1,1,Hamilton Southeastern,611
2024,10.83333333,Adventurefuls,1142,22,5,Putnam County,183
2024,18.58333333,Tagalongs,1142,22,5,Putnam County,183
2024,39.08333333,Thin Mints,1142,22,5,Putnam County,183
2024,5.416666667,"Toffee-
tastic",1142,22,5,Putnam County,183
2024,6.416666667,Lemon-Ups,1142,22,5,Putnam County,183
2024,24.16666667,Samoas,1142,22,5,Putnam County,183
2023,5.0,Trefoils,1142,11,4,Putnam County,183
2023,2.0,"Toffee-
tastic",1142,11,4,Putnam County,183
2020,1.25,Tagalongs,1142,1,1,Hamilton Southeastern,611
2024,9.5,Trefoils,1142,22,5,Putnam County,183
2020,0.5,Trefoils,1142,1,1,Hamilton Southeastern,611
2022,13.91666667,Adventurefuls,1142,7,3,Putnam County,183
2022,17.16666667,Samoas,1142,7,3,Putnam County,183
2022,15.16666667,"Do-Si-
Dos",1142,7,3,Putnam County,183
2022,4.0,"Toffee-
tastic",1142,7,3,Putnam County,183
2022,14.41666667,Tagalongs,1142,7,3,Putnam County,183
2022,6.5,Trefoils,1142,7,3,Putnam County,183
2022,32.33333333,Thin Mints,1142,7,3,Putnam County,183
2022,5.5,Lemon-Ups,1142,7,3,Putnam County,183
2023,11.0,Samoas,1142,11,4,Putnam County,183
2022,19.41666667,Thin Mints,1143,4,3,Hunter,609
2022,12.75,Tagalongs,1143,4,3,Hunter,609
2022,4.416666667,"Do-Si-
Dos",1143,4,3,Hunter,609
2023,7.583333333,Tagalongs,1143,2,4,Hunter,609
2023,1.333333333,Adventurefuls,1143,2,4,Hunter,609
2023,5.0,Thin Mints,1143,2,4,Hunter,609
2023,1.166666667,Lemon-Ups,1143,2,4,Hunter,609
2023,2.0,Samoas,1143,2,4,Hunter,609
2023,0.833333333,Trefoils,1143,2,4,Hunter,609
2023,0.416666667,"Toffee-
tastic",1143,2,4,Hunter,609
2022,4.333333333,Trefoils,1143,4,3,Hunter,609
2022,4.0,Adventurefuls,1143,4,3,Hunter,609
2022,2.666666667,"Toffee-
tastic",1143,4,3,Hunter,609
2022,3.0,Lemon-Ups,1143,4,3,Hunter,609
2023,1.0,"Do-Si-
Dos",1143,2,4,Hunter,609
2022,16.41666667,Samoas,1143,4,3,Hunter,609
2024,0.0,Samoas,1143,0,5,Hunter,609
2020,41.0,Samoas,1143,7,1,Hunter,609
2021,2.5,"Toffee-
tastic",1143,5,2,Hunter,609
2021,15.91666667,Samoas,1143,5,2,Hunter,609
2021,9.083333333,"Do-Si-
Dos",1143,5,2,Hunter,609
2024,0.0,"Do-Si-
Dos",1143,0,5,Hunter,609
2024,0.0,Thin Mints,1143,0,5,Hunter,609
2024,0.0,Lemon-Ups,1143,0,5,Hunter,609
2024,0.0,Adventurefuls,1143,0,5,Hunter,609
2024,0.0,"Toffee-
tastic",1143,0,5,Hunter,609
2024,0.0,Tagalongs,1143,0,5,Hunter,609
2021,13.75,Tagalongs,1143,5,2,Hunter,609
2021,24.91666667,Thin Mints,1143,5,2,Hunter,609
2020,8.166666667,"Toffee-
tastic",1143,7,1,Hunter,609
2020,19.66666667,Trefoils,1143,7,1,Hunter,609
2020,36.16666667,Tagalongs,1143,7,1,Hunter,609
2020,23.75,"Do-Si-
Dos",1143,7,1,Hunter,609
2020,67.75,Thin Mints,1143,7,1,Hunter,609
2024,0.0,Trefoils,1143,0,5,Hunter,609
2021,6.75,Trefoils,1143,5,2,Hunter,609
2021,6.5,Lemon-Ups,1143,5,2,Hunter,609
2024,3.083333333,"Toffee-
tastic",1144,8,5,Parke/Vermillion,153
2024,4.333333333,Lemon-Ups,1144,8,5,Parke/Vermillion,153
2022,8.416666667,Lemon-Ups,1144,11,3,Parke/Vermillion,153
2022,7.75,Adventurefuls,1144,11,3,Parke/Vermillion,153
2022,19.75,"Do-Si-
Dos",1144,11,3,Parke/Vermillion,153
2022,9.5,Trefoils,1144,11,3,Parke/Vermillion,153
2022,40.0,Thin Mints,1144,11,3,Parke/Vermillion,153
2022,10.66666667,"Toffee-
tastic",1144,11,3,Parke/Vermillion,153
2022,20.0,Samoas,1144,11,3,Parke/Vermillion,153
2022,23.08333333,Tagalongs,1144,11,3,Parke/Vermillion,153
2024,7.166666667,Adventurefuls,1144,8,5,Parke/Vermillion,153
2024,11.0,"Do-Si-
Dos",1144,8,5,Parke/Vermillion,153
2023,4.0,Trefoils,1144,8,4,Parke/Vermillion,153
2024,23.08333333,Thin Mints,1144,8,5,Parke/Vermillion,153
2023,2.0,"Toffee-
tastic",1144,8,4,Parke/Vermillion,153
2023,7.0,Adventurefuls,1144,8,4,Parke/Vermillion,153
2023,2.0,Lemon-Ups,1144,8,4,Parke/Vermillion,153
2023,11.5,Tagalongs,1144,8,4,Parke/Vermillion,153
2023,9.5,Samoas,1144,8,4,Parke/Vermillion,153
2024,3.25,Trefoils,1144,8,5,Parke/Vermillion,153
2023,18.0,Thin Mints,1144,8,4,Parke/Vermillion,153
2024,12.08333333,Samoas,1144,8,5,Parke/Vermillion,153
2023,7.0,"Do-Si-
Dos",1144,8,4,Parke/Vermillion,153
2024,14.08333333,Tagalongs,1144,8,5,Parke/Vermillion,153
2024,11.75,Lemon-Ups,1148,14,5,Tippecanoe County,540
2024,59.83333333,Thin Mints,1148,14,5,Tippecanoe County,540
2024,4.583333333,"Toffee-
tastic",1148,14,5,Tippecanoe County,540
2024,12.75,Adventurefuls,1148,14,5,Tippecanoe County,540
2024,30.25,Samoas,1148,14,5,Tippecanoe County,540
2024,24.75,Tagalongs,1148,14,5,Tippecanoe County,540
2024,16.75,"Do-Si-
Dos",1148,14,5,Tippecanoe County,540
2022,23.25,Tagalongs,1148,15,3,Tippecanoe County,540
2022,11.16666667,Trefoils,1148,15,3,Tippecanoe County,540
2022,5.583333333,"Toffee-
tastic",1148,15,3,Tippecanoe County,540
2022,19.91666667,"Do-Si-
Dos",1148,15,3,Tippecanoe County,540
2022,27.08333333,Samoas,1148,15,3,Tippecanoe County,540
2022,62.25,Thin Mints,1148,15,3,Tippecanoe County,540
2024,10.83333333,Trefoils,1148,14,5,Tippecanoe County,540
2022,14.83333333,Adventurefuls,1148,15,3,Tippecanoe County,540
2022,10.25,Lemon-Ups,1148,15,3,Tippecanoe County,540
2023,7.333333333,"Toffee-
tastic",1148,17,4,Tippecanoe County,540
2023,58.75,Thin Mints,1148,17,4,Tippecanoe County,540
2023,20.25,"Do-Si-
Dos",1148,17,4,Tippecanoe County,540
2023,11.33333333,Lemon-Ups,1148,17,4,Tippecanoe County,540
2023,11.5,Trefoils,1148,17,4,Tippecanoe County,540
2023,30.08333333,Samoas,1148,17,4,Tippecanoe County,540
2023,26.75,Tagalongs,1148,17,4,Tippecanoe County,540
2023,14.16666667,Adventurefuls,1148,17,4,Tippecanoe County,540
2023,5.0,"Toffee-
tastic",1149,5,4,"West, East, Central Vigo",163
2023,16.0,Tagalongs,1149,5,4,"West, East, Central Vigo",163
2023,13.0,Adventurefuls,1149,5,4,"West, East, Central Vigo",163
2023,18.0,Samoas,1149,5,4,"West, East, Central Vigo",163
2023,18.0,"Do-Si-
Dos",1149,5,4,"West, East, Central Vigo",163
2023,36.0,Thin Mints,1149,5,4,"West, East, Central Vigo",163
2020,14.83333333,Tagalongs,1149,8,1,Wagon Trail,660
2020,10.0,Trefoils,1149,8,1,Wagon Trail,660
2020,23.08333333,Thin Mints,1149,8,1,Wagon Trail,660
2020,4.083333333,"Toffee-
tastic",1149,8,1,Wagon Trail,660
2020,17.16666667,Samoas,1149,8,1,Wagon Trail,660
2024,26.33333333,Thin Mints,1149,5,5,"West, East, Central Vigo",163
2024,14.41666667,Samoas,1149,5,5,"West, East, Central Vigo",163
2024,4.0,"Toffee-
tastic",1149,5,5,"West, East, Central Vigo",163
2024,6.083333333,Trefoils,1149,5,5,"West, East, Central Vigo",163
2024,16.25,"Do-Si-
Dos",1149,5,5,"West, East, Central Vigo",163
2024,13.25,Tagalongs,1149,5,5,"West, East, Central Vigo",163
2024,10.16666667,Adventurefuls,1149,5,5,"West, East, Central Vigo",163
2024,6.166666667,Lemon-Ups,1149,5,5,"West, East, Central Vigo",163
2020,13.08333333,"Do-Si-
Dos",1149,8,1,Wagon Trail,660
2023,8.0,Lemon-Ups,1149,5,4,"West, East, Central Vigo",163
2023,9.0,Trefoils,1149,5,4,"West, East, Central Vigo",163
2022,12.66666667,Adventurefuls,1149,6,3,Central Vigo,163
2022,5.666666667,"Toffee-
tastic",1149,6,3,Central Vigo,163
2022,40.58333333,Thin Mints,1149,6,3,Central Vigo,163
2022,19.41666667,Tagalongs,1149,6,3,Central Vigo,163
2022,19.33333333,Samoas,1149,6,3,Central Vigo,163
2022,22.0,"Do-Si-
Dos",1149,6,3,Central Vigo,163
2022,8.75,Lemon-Ups,1149,6,3,Central Vigo,163
2022,11.5,Trefoils,1149,6,3,Central Vigo,163
2022,4.583333333,Adventurefuls,1152,8,3,Central Vigo,163
2022,10.5,Thin Mints,1152,8,3,Central Vigo,163
2022,2.75,Lemon-Ups,1152,8,3,Central Vigo,163
2022,1.416666667,"Toffee-
tastic",1152,8,3,Central Vigo,163
2022,5.583333333,Samoas,1152,8,3,Central Vigo,163
2022,2.5,Trefoils,1152,8,3,Central Vigo,163
2022,5.916666667,Tagalongs,1152,8,3,Central Vigo,163
2022,5.25,"Do-Si-
Dos",1152,8,3,Central Vigo,163
2022,9.333333333,Lemon-Ups,1154,8,3,Potawatomi,631
2024,6.25,Lemon-Ups,1154,8,5,Washington Township,642
2024,15.25,Tagalongs,1154,8,5,Washington Township,642
2024,32.33333333,Thin Mints,1154,8,5,Washington Township,642
2020,36.75,Samoas,1154,18,1,Potawatomi,631
2024,6.25,Adventurefuls,1154,8,5,Washington Township,642
2020,36.58333333,Tagalongs,1154,18,1,Potawatomi,631
2024,2.5,"Toffee-
tastic",1154,8,5,Washington Township,642
2020,4.083333333,"Toffee-
tastic",1154,18,1,Potawatomi,631
2022,24.0,Samoas,1154,8,3,Potawatomi,631
2020,22.08333333,"Do-Si-
Dos",1154,18,1,Potawatomi,631
2024,17.0,Samoas,1154,8,5,Washington Township,642
2020,71.08333333,Thin Mints,1154,18,1,Potawatomi,631
2020,21.16666667,Trefoils,1154,18,1,Potawatomi,631
2022,13.58333333,Trefoils,1154,8,3,Potawatomi,631
2021,17.16666667,"Do-Si-
Dos",1154,8,2,Potawatomi,631
2021,5.0,"Toffee-
tastic",1154,8,2,Potawatomi,631
2021,44.0,Thin Mints,1154,8,2,Potawatomi,631
2021,18.83333333,Tagalongs,1154,8,2,Potawatomi,631
2021,15.25,Trefoils,1154,8,2,Potawatomi,631
2021,8.916666667,Lemon-Ups,1154,8,2,Potawatomi,631
2021,22.66666667,Samoas,1154,8,2,Potawatomi,631
2023,4.0,"Toffee-
tastic",1154,8,4,Washington Township,642
2023,18.0,Samoas,1154,8,4,Washington Township,642
2022,5.833333333,"Toffee-
tastic",1154,8,3,Potawatomi,631
2023,17.0,Tagalongs,1154,8,4,Washington Township,642
2023,7.916666667,Lemon-Ups,1154,8,4,Washington Township,642
2023,13.16666667,"Do-Si-
Dos",1154,8,4,Washington Township,642
2023,39.83333333,Thin Mints,1154,8,4,Washington Township,642
2023,11.41666667,Trefoils,1154,8,4,Washington Township,642
2024,12.5,"Do-Si-
Dos",1154,8,5,Washington Township,642
2022,46.5,Thin Mints,1154,8,3,Potawatomi,631
2022,13.83333333,Adventurefuls,1154,8,3,Potawatomi,631
2024,11.58333333,Trefoils,1154,8,5,Washington Township,642
2022,22.75,Tagalongs,1154,8,3,Potawatomi,631
2023,9.833333333,Adventurefuls,1154,8,4,Washington Township,642
2022,14.83333333,"Do-Si-
Dos",1154,8,3,Potawatomi,631
2024,76.83333333,Thin Mints,1156,9,5,Montgomery,580
2024,14.5,Trefoils,1156,9,5,Montgomery,580
2024,42.33333333,Tagalongs,1156,9,5,Montgomery,580
2024,23.5,Adventurefuls,1156,9,5,Montgomery,580
2024,31.41666667,"Do-Si-
Dos",1156,9,5,Montgomery,580
2024,6.083333333,"Toffee-
tastic",1156,9,5,Montgomery,580
2022,107.1666667,Thin Mints,1156,9,3,Montgomery,580
2023,123.8333333,Thin Mints,1156,15,4,Montgomery,580
2022,49.08333333,Samoas,1156,9,3,Montgomery,580
2022,25.75,Adventurefuls,1156,9,3,Montgomery,580
2023,9.75,"Toffee-
tastic",1156,15,4,Montgomery,580
2023,19.41666667,Lemon-Ups,1156,15,4,Montgomery,580
2023,41.08333333,Adventurefuls,1156,15,4,Montgomery,580
2023,50.0,"Do-Si-
Dos",1156,15,4,Montgomery,580
2023,49.0,Samoas,1156,15,4,Montgomery,580
2023,21.08333333,Trefoils,1156,15,4,Montgomery,580
2023,61.66666667,Tagalongs,1156,15,4,Montgomery,580
2024,13.41666667,Lemon-Ups,1156,9,5,Montgomery,580
2022,11.5,"Toffee-
tastic",1156,9,3,Montgomery,580
2022,21.5,Trefoils,1156,9,3,Montgomery,580
2022,44.08333333,"Do-Si-
Dos",1156,9,3,Montgomery,580
2022,20.25,Lemon-Ups,1156,9,3,Montgomery,580
2024,30.83333333,Samoas,1156,9,5,Montgomery,580
2022,58.08333333,Tagalongs,1156,9,3,Montgomery,580
2020,2.5,"Toffee-
tastic",1157,10,1,Hunter,609
2020,6.25,"Do-Si-
Dos",1157,10,1,Hunter,609
2020,12.16666667,Tagalongs,1157,10,1,Hunter,609
2020,23.08333333,Thin Mints,1157,10,1,Hunter,609
2020,13.08333333,Samoas,1157,10,1,Hunter,609
2020,6.333333333,Trefoils,1157,10,1,Hunter,609
2022,20.83333333,Thin Mints,1158,6,3,North & South Vigo,162
2022,9.833333333,Tagalongs,1158,6,3,North & South Vigo,162
2022,4.666666667,Lemon-Ups,1158,6,3,North & South Vigo,162
2022,11.0,"Do-Si-
Dos",1158,6,3,North & South Vigo,162
2023,6.0,Trefoils,1158,6,4,North & South Vigo,162
2022,7.166666667,Adventurefuls,1158,6,3,North & South Vigo,162
2022,3.416666667,"Toffee-
tastic",1158,6,3,North & South Vigo,162
2022,4.75,Trefoils,1158,6,3,North & South Vigo,162
2023,15.41666667,Adventurefuls,1158,6,4,North & South Vigo,162
2023,14.16666667,"Do-Si-
Dos",1158,6,4,North & South Vigo,162
2023,4.0,"Toffee-
tastic",1158,6,4,North & South Vigo,162
2023,9.0,Lemon-Ups,1158,6,4,North & South Vigo,162
2023,11.75,Samoas,1158,6,4,North & South Vigo,162
2023,30.75,Thin Mints,1158,6,4,North & South Vigo,162
2023,14.83333333,Tagalongs,1158,6,4,North & South Vigo,162
2022,10.41666667,Samoas,1158,6,3,North & South Vigo,162
2020,0.0,Trefoils,1159,0,1,Hunter,609
2020,0.0,Tagalongs,1159,0,1,Hunter,609
2020,0.0,Samoas,1159,0,1,Hunter,609
2020,0.0,"Do-Si-
Dos",1159,0,1,Hunter,609
2020,0.0,Thin Mints,1159,0,1,Hunter,609
2020,0.0,"Toffee-
tastic",1159,0,1,Hunter,609
2023,11.5,Samoas,1160,11,4,North & South Vigo,162
2024,2.833333333,"Toffee-
tastic",1160,10,5,North & South Vigo,162
2023,6.833333333,Adventurefuls,1160,11,4,North & South Vigo,162
2023,10.08333333,"Do-Si-
Dos",1160,11,4,North & South Vigo,162
2023,5.0,Lemon-Ups,1160,11,4,North & South Vigo,162
2023,5.916666667,Trefoils,1160,11,4,North & South Vigo,162
2023,2.666666667,"Toffee-
tastic",1160,11,4,North & South Vigo,162
2022,3.75,Lemon-Ups,1160,7,3,North & South Vigo,162
2022,9.083333333,"Do-Si-
Dos",1160,7,3,North & South Vigo,162
2022,12.5,Tagalongs,1160,7,3,North & South Vigo,162
2022,26.66666667,Thin Mints,1160,7,3,North & South Vigo,162
2024,7.083333333,Adventurefuls,1160,10,5,North & South Vigo,162
2022,4.666666667,Adventurefuls,1160,7,3,North & South Vigo,162
2022,4.083333333,"Toffee-
tastic",1160,7,3,North & South Vigo,162
2022,9.833333333,Samoas,1160,7,3,North & South Vigo,162
